price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,effective_year
251200,4,1.5,1310,8250,1.0,0,0,3,7,1060,250,98148,47.425,-122.332,1260,8255,2014,5,1953
238000,3,1.0,1470,32670,1.0,0,0,3,7,1020,450,98042,47.3811,-122.144,2640,24100,2014,8,1958
641000,2,1.0,1420,5332,1.0,0,0,3,8,1070,350,98105,47.6694,-122.275,2400,5406,2014,7,1953
325000,4,2.5,2040,5472,2.0,0,0,3,8,2040,0,98092,47.3337,-122.189,2420,5782,2015,4,2003
625000,2,2.25,1390,916,2.0,0,0,3,8,1165,225,98122,47.6168,-122.314,1415,1488,2014,11,2007
471000,2,1.75,1240,6417,1.0,0,0,5,7,1240,0,98126,47.5439,-122.379,1800,6417,2014,6,1924
405000,2,1.0,860,2599,1.0,0,0,4,6,860,0,98107,47.675,-122.379,1300,3900,2014,6,1901
640000,4,2.5,3420,21344,2.0,0,0,3,9,3420,0,98166,47.45,-122.334,2110,21344,2014,10,2002
404500,2,1.0,1270,3700,1.5,0,0,3,7,1270,0,98144,47.5949,-122.307,1980,3200,2014,10,1909
447000,3,2.5,1800,3074,2.0,0,0,3,7,1800,0,98072,47.7631,-122.149,1610,2929,2015,3,2003
325000,2,1.0,840,4239,1.0,0,0,3,7,840,0,98126,47.5319,-122.382,1120,4494,2014,6,1948
255000,3,2.0,1290,13282,1.0,0,0,3,7,1290,0,98030,47.3787,-122.169,1290,12357,2015,4,1978
350000,2,1.75,1740,6620,1.5,0,0,3,8,1740,0,98065,47.526,-121.828,1560,5400,2014,7,2002
390000,4,3.0,2570,262018,1.0,0,0,3,7,1420,1150,98058,47.4417,-122.09,2260,19811,2014,8,1988
603000,4,3.5,3610,6345,2.0,0,0,3,9,2370,1240,98058,47.4283,-122.102,3010,29279,2015,5,2008
159075,4,1.5,1580,6200,1.0,0,0,3,6,790,790,98178,47.4971,-122.24,1320,6499,2014,10,1944
452000,3,1.75,1110,9012,1.0,0,0,4,7,1110,0,98052,47.6563,-122.131,1800,8679,2014,7,1966
446000,4,2.0,2280,43692,1.0,0,0,3,7,1140,1140,98038,47.4067,-122.03,2580,37938,2014,8,1984
524500,3,1.5,1580,3172,1.0,0,0,4,8,900,680,98117,47.6796,-122.393,1580,5000,2014,8,1946
700000,3,1.75,1990,13000,2.0,0,3,3,9,1990,0,98028,47.7439,-122.262,2880,11340,2015,3,1980
218500,4,1.75,1400,25500,1.0,0,0,4,7,1400,0,98042,47.36,-122.164,2170,25500,2014,10,1964
405000,3,2.5,1440,2163,2.0,0,0,3,7,1440,0,98029,47.554,-121.998,1440,2207,2015,2,2005
175000,2,1.0,960,5508,1.0,0,0,3,6,770,190,98118,47.5307,-122.277,1280,5304,2014,10,1951
305000,2,1.0,1290,3140,2.0,0,0,3,7,1290,0,98053,47.6971,-122.026,1290,2628,2014,12,2008
364000,4,1.0,1020,11383,1.5,0,0,5,6,1020,0,98155,47.7429,-122.321,1290,11213,2014,12,1947
805000,4,2.5,2910,9000,2.0,0,0,3,9,2910,0,98006,47.5451,-122.142,2530,9000,2014,10,1989
660000,3,3.0,2340,2970,2.0,0,0,5,8,2160,180,98103,47.6868,-122.348,1370,4000,2014,6,1925
550000,3,2.25,1950,26500,1.0,0,0,4,8,1570,380,98006,47.5784,-122.179,2160,12751,2015,1,1965
830000,4,3.25,3080,4287,2.0,0,0,3,10,2230,850,98027,47.5313,-122.076,2250,2520,2015,4,2012
330000,3,2.5,1660,2890,2.0,0,0,3,7,1660,0,98108,47.5434,-122.293,1540,2890,2015,3,2001
945000,4,2.5,2910,4680,1.5,0,0,5,9,1850,1060,98115,47.6745,-122.31,1960,4120,2015,2,1937
302300,5,2.75,3130,9450,1.0,0,0,4,8,1580,1550,98023,47.3099,-122.384,1900,9000,2014,12,1973
592500,6,4.5,3500,8504,2.0,0,0,3,7,3500,0,98155,47.7349,-122.295,1550,8460,2015,2,1980
725000,4,2.75,2440,7042,1.5,0,2,4,7,1640,800,98116,47.5731,-122.408,2170,7900,2014,7,1941
160000,2,2.0,1040,4750,1.0,0,0,2,6,850,190,98118,47.5293,-122.272,1350,5000,2014,12,1950
550000,4,1.5,2750,128502,1.0,0,0,2,7,1500,1250,98055,47.4345,-122.198,1470,11514,2014,6,1958
338000,2,1.0,1470,5566,1.0,0,0,4,7,770,700,98118,47.5348,-122.269,1410,5808,2015,2,1919
255000,3,2.75,1900,16117,1.0,0,0,4,7,1900,0,98001,47.3144,-122.278,1640,19166,2014,10,1958
380000,5,2.0,1680,3240,1.0,0,0,3,5,840,840,98144,47.5965,-122.311,1380,1260,2015,2,1906
939000,4,2.75,3270,12880,2.0,0,0,3,9,3270,0,98033,47.6679,-122.172,2420,7505,2014,6,2014
2225000,4,4.25,4700,10800,2.0,0,1,3,11,3910,790,98033,47.6882,-122.214,2370,7680,2015,3,2002
270000,3,2.25,1740,7345,1.0,0,0,3,7,1380,360,98032,47.3663,-122.285,1770,8250,2015,5,1973
300000,4,1.75,1820,5015,1.0,0,0,4,6,1190,630,98108,47.5569,-122.31,1530,9130,2014,7,1926
244500,3,1.75,1210,8864,1.0,0,0,3,7,1210,0,98042,47.3639,-122.08,1510,8062,2015,5,1985
885250,4,2.5,3670,49658,2.0,0,0,3,10,3670,0,98074,47.6219,-122.015,3040,49658,2014,7,1999
395000,4,1.75,1960,7945,1.0,0,0,4,7,980,980,98125,47.7326,-122.291,1290,7945,2014,10,1946
430000,3,1.75,1720,15225,1.0,0,0,4,7,1020,700,98075,47.579,-122.051,1860,13588,2014,10,1970
349500,4,2.5,2030,4596,2.0,0,0,3,8,2030,0,98001,47.3515,-122.275,2040,4705,2014,9,2014
1050000,4,3.25,3680,8580,1.0,0,3,5,10,1840,1840,98136,47.5266,-122.387,2700,9100,2015,1,1959
871000,5,1.75,2360,6150,1.0,0,0,5,7,1180,1180,98107,47.6732,-122.4,2100,5500,2015,4,1940
607000,5,1.75,1910,5428,1.0,0,0,3,8,1390,520,98136,47.5333,-122.392,1820,5900,2015,4,1954
1100000,5,2.75,2520,4643,1.5,0,0,4,8,2120,400,98112,47.6348,-122.301,2100,4564,2015,3,1916
580000,3,2.5,2180,40278,2.0,0,0,3,9,2180,0,98072,47.733,-122.09,2630,40000,2014,11,1985
649000,4,2.5,2980,12764,2.0,0,0,3,10,2980,0,98075,47.5857,-122.027,3080,9810,2014,11,1994
390000,2,1.0,980,3800,1.0,0,0,3,7,980,0,98103,47.6903,-122.34,1520,5010,2015,4,1926
439000,3,2.25,1430,2343,2.0,0,0,3,8,1430,0,98108,47.5648,-122.294,1270,1916,2015,5,2012
980000,4,1.75,2260,17711,1.0,0,1,4,9,2260,0,98040,47.5498,-122.214,2880,16594,2015,4,1968
500000,4,2.5,2040,8400,1.0,0,0,3,8,1420,620,98006,47.5512,-122.17,2540,8925,2014,6,1963
650000,2,1.75,1450,4000,1.5,0,0,4,7,1350,100,98105,47.6571,-122.326,1310,4000,2015,1,1903
272000,4,2.75,1810,7350,1.0,0,0,4,7,1200,610,98030,47.3703,-122.171,1750,7350,2014,12,1980
148226,3,1.0,1400,7360,1.0,0,0,4,7,1400,0,98092,47.3123,-122.186,1600,8030,2014,7,1968
700000,4,2.25,2690,15000,2.0,0,0,3,9,1890,800,98074,47.612,-122.064,2670,15030,2015,4,1978
1170000,5,2.75,3090,12031,1.0,0,0,5,9,1600,1490,98040,47.5342,-122.226,2280,10800,2015,4,1968
885000,4,2.5,4090,11225,2.0,0,0,3,10,4090,0,98075,47.581,-121.971,3510,8762,2014,8,2005
886000,4,2.0,2660,3900,1.5,0,0,4,7,1480,1180,98112,47.6398,-122.306,2350,3900,2014,6,1923
383962,4,2.5,2700,6998,2.0,0,0,3,8,2700,0,98188,47.4694,-122.263,2350,10550,2014,6,2001
1500000,4,3.25,3860,7199,2.0,0,1,3,9,2870,990,98115,47.6855,-122.269,2940,9600,2014,12,2005
340000,3,1.75,2230,10403,1.0,0,0,3,8,1630,600,98198,47.4092,-122.295,1730,9450,2015,1,1968
1186040,3,1.75,2550,6117,2.0,0,0,3,9,1650,900,98122,47.6109,-122.285,2100,4967,2014,9,2004
441500,3,2.5,2360,4670,2.0,0,0,3,7,2360,0,98065,47.537,-121.871,2420,5620,2014,9,1998
800000,4,2.75,3120,5000,2.0,0,0,3,9,3120,0,98074,47.594,-122.062,3200,5000,2014,12,2010
329950,4,1.0,1360,5900,1.5,0,0,4,7,1360,0,98155,47.7512,-122.318,1050,5900,2014,8,1949
315000,3,2.5,1480,1590,2.0,0,0,3,8,1150,330,98106,47.5302,-122.362,1480,5761,2014,6,2010
680000,8,2.75,2530,4800,2.0,0,0,4,7,1390,1140,98112,47.6241,-122.305,1540,4800,2014,8,1901
339000,4,2.5,1830,8601,2.0,0,0,3,7,1830,0,98038,47.3576,-122.016,1830,5184,2014,5,2003
429500,3,2.75,1650,7272,1.0,0,0,4,7,1230,420,98034,47.7232,-122.174,1770,7272,2015,1,1972
185000,3,1.75,1170,9085,1.0,0,0,3,7,1170,0,98023,47.2808,-122.354,1230,9085,2014,10,1967
445000,3,1.75,1120,4000,1.0,0,0,4,7,870,250,98107,47.6684,-122.368,1470,4000,2014,7,1916
300000,3,1.0,1490,7200,1.0,0,0,3,7,1490,0,98125,47.7276,-122.307,1280,7200,2015,1,1954
365500,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,98072,47.7591,-122.146,1410,9600,2014,6,1983
880000,2,1.0,1530,6350,1.5,0,0,4,7,1530,0,98112,47.6325,-122.303,2640,6350,2014,10,1923
260000,3,2.5,1500,7401,2.0,0,0,3,8,1500,0,98092,47.2625,-122.221,1720,7171,2015,4,1998
525000,2,2.5,1160,1458,2.0,0,0,3,8,1040,120,98119,47.6384,-122.373,1650,2311,2014,7,2012
1795000,5,2.75,2880,20274,1.0,0,3,4,9,1660,1220,98004,47.6267,-122.222,3750,20220,2014,12,1959
216000,2,1.0,1810,10360,1.0,0,0,3,6,1010,800,98178,47.5039,-122.266,1810,10360,2015,3,1946
305000,3,2.25,1646,9519,2.0,0,0,3,7,1646,0,98038,47.3646,-122.036,1975,8889,2014,8,1994
355000,3,0.75,1420,3060,1.0,0,0,4,7,860,560,98103,47.6872,-122.346,1350,4000,2014,10,1923
605000,3,2.25,2080,12134,1.0,0,0,4,8,1530,550,98052,47.6315,-122.102,2320,12400,2014,7,1973
366400,4,2.25,2040,14383,1.0,0,0,4,8,1270,770,98042,47.3849,-122.163,2030,11500,2015,2,1977
675000,4,2.75,2670,6780,2.0,0,3,5,8,1630,1040,98118,47.5131,-122.256,2400,5989,2014,12,1908
620000,2,1.75,1680,8187,1.0,0,0,4,8,1680,0,98027,47.5603,-122.081,2390,7801,2014,9,1983
824500,4,2.5,2610,3500,1.5,0,0,5,7,1610,1000,98115,47.6848,-122.326,1820,3900,2015,4,1927
980000,4,2.5,2730,4800,1.5,0,0,5,8,2230,500,98119,47.642,-122.358,2190,4200,2014,6,1909
250000,5,1.75,2320,7700,1.0,0,0,5,7,1290,1030,98001,47.3426,-122.285,1740,7210,2014,9,1962
1295000,4,2.5,3070,4000,2.0,0,0,4,8,2070,1000,98105,47.659,-122.281,2560,4000,2015,3,1940
535000,2,1.0,1390,5346,1.0,0,0,5,7,960,430,98118,47.5567,-122.279,1450,5040,2015,4,1908
546000,2,2.25,1530,1324,2.0,0,0,3,8,1280,250,98122,47.6032,-122.311,1410,1689,2015,3,2010
1180000,6,6.5,6260,10955,2.0,0,0,3,11,4840,1420,98075,47.5947,-122.039,2710,12550,2015,3,2007
239000,4,2.0,1980,10585,1.5,0,0,2,6,1980,0,98055,47.4836,-122.214,1360,7810,2014,11,1924
245000,2,1.5,1450,6258,1.0,0,0,4,8,1450,0,98198,47.3785,-122.322,1460,5375,2014,11,1983
1360000,4,3.0,5430,108900,2.0,0,0,4,10,5430,0,98053,47.6582,-122.038,3170,107076,2014,7,1987
1200000,3,2.0,3660,22410,1.0,0,3,4,9,1830,1830,98117,47.6972,-122.4,2680,8250,2015,3,1947
439000,2,2.5,1350,944,2.0,0,0,3,9,870,480,98116,47.5591,-122.385,1440,1350,2014,10,2004
210000,3,1.0,1340,306848,1.0,0,0,3,5,1340,0,98019,47.7534,-121.912,1800,128066,2014,5,1953
720000,4,2.5,2650,11520,2.0,0,0,3,8,2110,540,98033,47.683,-122.187,2000,7680,2014,6,1988
650000,4,2.5,2530,6500,1.5,0,0,3,8,1720,810,98115,47.6737,-122.284,2150,5280,2014,7,1975
670000,3,2.25,3340,13805,1.0,0,0,3,8,3340,0,98155,47.744,-122.292,2060,12304,2014,12,1992
250000,3,1.0,990,8062,1.0,0,0,4,7,990,0,98198,47.4151,-122.334,1420,8790,2014,7,1960
701000,4,2.5,3340,5314,2.0,0,0,3,10,3340,0,98065,47.5167,-121.885,3220,5500,2015,5,2010
625000,4,2.75,2390,6979,2.0,0,0,3,8,2390,0,98029,47.5703,-121.996,2090,6321,2015,3,1993
425000,3,2.5,1630,10762,1.0,0,0,3,7,1630,0,98011,47.7508,-122.175,1770,10762,2014,12,1994
200000,3,1.0,960,7500,1.0,0,0,3,6,960,0,98178,47.4966,-122.255,1250,6000,2014,10,1953
515000,3,2.5,1510,1178,2.0,0,0,3,8,1060,450,98122,47.6181,-122.301,1510,1210,2014,10,2007
439000,3,1.75,1250,7030,1.0,0,0,3,7,1250,0,98008,47.6285,-122.118,1460,7210,2014,8,1965
267500,3,2.25,1860,12000,1.0,0,0,4,7,1860,0,98092,47.2942,-122.19,1815,9604,2015,2,1976
788000,4,3.25,3680,5759,2.0,0,0,3,9,2840,840,98027,47.5367,-122.067,3620,6006,2014,5,2003
299000,3,2.5,1572,4000,2.0,0,0,3,8,1572,0,98092,47.2615,-122.198,1608,5175,2015,4,2013
407500,2,1.0,770,6017,1.0,0,0,3,7,770,0,98125,47.7223,-122.321,1670,7500,2015,4,1950
294450,4,2.25,1400,7341,1.0,0,0,3,7,1300,100,98155,47.7565,-122.305,2090,7410,2014,12,1961
95000,2,1.0,800,8550,1.0,0,0,3,7,800,0,98198,47.4075,-122.294,1490,8550,2014,12,1947
834950,5,2.75,3230,6500,2.0,0,0,3,9,3230,0,98074,47.6237,-122.023,3180,7624,2015,1,2014
553000,3,1.0,1330,5100,1.0,0,0,3,7,900,430,98115,47.6837,-122.291,1500,5100,2015,4,1942
450000,4,2.5,2290,5515,2.0,0,0,3,8,2290,0,98106,47.5518,-122.357,1380,5515,2014,8,2006
285000,4,1.75,1440,6720,1.0,0,0,5,6,720,720,98166,47.4571,-122.345,1820,6784,2014,9,1954
2720000,4,3.25,3990,18115,2.0,0,0,4,11,3990,0,98039,47.6177,-122.229,3450,16087,2014,10,1989
695000,3,1.75,2080,5687,1.5,0,0,4,8,2080,0,98144,47.5776,-122.289,2300,5995,2014,7,1924
860000,5,2.25,1960,8592,1.0,0,0,4,8,1290,670,98004,47.6066,-122.192,1720,8592,2015,5,1958
402000,3,1.5,1320,3145,2.0,0,0,3,7,1320,0,98144,47.5909,-122.297,1320,3002,2015,4,1998
203000,3,1.5,1370,7500,1.0,0,0,3,7,1080,290,98198,47.4167,-122.322,1400,7500,2014,11,1958
282000,4,2.0,1890,6302,2.0,0,0,3,7,1890,0,98030,47.3846,-122.205,1690,5369,2014,6,1997
290000,2,1.0,770,4800,1.0,0,0,3,7,770,0,98136,47.527,-122.383,1390,4800,2014,10,1943
580000,5,2.0,2290,7125,1.0,0,0,3,7,1190,1100,98008,47.634,-122.119,1460,7920,2014,5,1964
610000,4,2.25,2090,35040,1.0,0,0,3,8,1490,600,98075,47.5739,-122.032,2910,21132,2015,1,1980
467000,4,2.75,2170,5024,2.0,0,0,3,8,2170,0,98059,47.495,-122.145,2460,5024,2015,2,2012
564500,4,2.25,1950,6000,1.0,0,0,3,7,1350,600,98115,47.6909,-122.301,1980,6000,2015,3,1961
850000,3,1.75,2450,8603,1.0,0,0,5,8,1340,1110,98199,47.6536,-122.414,2280,5779,2014,7,1940
345000,3,1.5,1240,11200,1.0,0,0,4,7,1240,0,98006,47.5716,-122.138,1240,11008,2014,5,1954
1307000,5,3.25,2800,3200,1.5,0,0,5,10,1910,890,98109,47.6421,-122.35,2450,3500,2014,5,2002
319000,4,2.5,1930,8336,2.0,0,0,3,8,1930,0,98031,47.4016,-122.166,2280,7959,2014,8,1995
425000,3,2.25,1630,10500,1.0,0,0,3,7,1100,530,98034,47.7176,-122.236,1640,9794,2014,9,1974
370500,4,2.5,1790,6120,2.0,0,0,3,7,1790,0,98059,47.4829,-122.128,1950,5660,2014,8,2005
365000,3,2.5,1800,2700,2.0,0,0,3,8,1800,0,98126,47.5458,-122.369,1580,2036,2014,6,2011
549000,2,1.0,2034,13392,1.0,1,4,5,7,1159,875,98070,47.3312,-122.503,1156,15961,2014,6,1947
898000,3,2.25,2580,11060,1.0,0,0,3,8,2580,0,98005,47.6113,-122.164,2580,13868,2014,9,1964
352500,3,1.75,1170,8182,1.0,0,0,3,7,1170,0,98155,47.7368,-122.298,1610,8183,2014,6,1962
368000,3,1.75,1750,14400,1.0,0,0,4,7,1750,0,98166,47.4535,-122.361,2030,14400,2014,8,1951
550000,4,2.5,3350,6605,2.0,0,0,3,8,2670,680,98011,47.7498,-122.181,2730,5962,2015,2,1990
730000,7,2.75,3110,4400,1.5,0,0,5,7,2010,1100,98105,47.6684,-122.319,1240,4280,2014,10,1914
399000,3,2.5,1430,1250,3.0,0,0,3,7,1430,0,98103,47.6904,-122.342,1360,1269,2014,11,2007
246500,3,2.5,1620,7686,2.0,0,0,3,7,1620,0,98038,47.3613,-122.053,1370,7686,2014,6,1989
205000,3,1.75,1200,8631,1.0,0,0,3,7,1200,0,98198,47.3864,-122.308,1564,8115,2015,2,1959
445000,3,2.5,2380,5269,2.0,0,0,3,8,2380,0,98056,47.5066,-122.192,2150,7600,2015,2,2008
558000,4,2.0,2180,3870,1.0,0,0,3,7,1020,1160,98122,47.6089,-122.303,1520,2580,2014,6,1900
615000,3,1.0,1790,3876,1.5,0,0,5,7,1090,700,98144,47.575,-122.288,1360,4080,2015,2,1904
875000,3,1.5,1820,12686,1.0,0,0,4,7,1820,0,98004,47.5886,-122.195,3020,11550,2014,7,1952
475000,2,1.75,1710,8645,1.0,0,0,4,7,1510,200,98115,47.7005,-122.313,1280,5366,2014,7,1923
336900,3,1.75,1780,120661,1.0,0,0,4,6,1780,0,98019,47.7731,-121.897,1440,25000,2014,5,1979
1080000,3,2.75,2770,5800,1.0,0,0,4,8,1650,1120,98199,47.6496,-122.413,2340,5800,2015,4,1959
583000,3,1.75,1930,10183,1.0,0,0,4,8,1480,450,98006,47.5624,-122.135,2320,10000,2014,8,1975
502550,3,1.75,1770,7875,1.0,0,0,4,7,1170,600,98008,47.606,-122.125,1670,8000,2014,9,1958
420200,3,1.75,1320,7280,1.0,0,0,3,7,1320,0,98034,47.7229,-122.18,1370,7800,2015,4,1968
269950,4,2.5,2060,13500,1.0,0,0,3,7,1260,800,98042,47.4229,-122.153,1610,10714,2014,8,1968
899000,4,2.25,2290,40946,1.0,0,3,4,8,1550,740,98008,47.616,-122.103,2790,20076,2015,1,1960
925000,4,2.5,2910,48351,1.0,0,0,4,8,1910,1000,98005,47.6495,-122.164,2760,43560,2015,4,1967
274900,4,2.5,1970,6600,2.0,0,0,3,7,1970,0,98030,47.3491,-122.168,1970,7682,2014,7,1987
1730000,4,3.5,4440,20668,2.0,0,2,5,10,3240,1200,98040,47.5472,-122.235,4240,18650,2014,11,1965
247800,3,2.5,1580,2170,2.0,0,0,3,7,1580,0,98118,47.5418,-122.289,1610,1917,2014,8,2003
747000,3,1.75,2560,4800,1.0,0,0,3,7,1280,1280,98112,47.6207,-122.295,1620,4800,2014,10,1911
537500,5,2.5,4340,9108,1.0,0,0,5,8,2170,2170,98118,47.5384,-122.276,2030,6812,2015,1,1979
745000,5,3.0,2400,10126,2.0,0,3,3,8,2400,0,98126,47.5726,-122.373,2250,3946,2015,4,1981
359950,3,1.0,1290,189486,1.0,0,0,4,7,1290,0,98092,47.3356,-122.157,2370,98881,2014,5,1960
455000,2,1.0,910,5759,1.0,0,0,3,6,910,0,98125,47.7153,-122.284,1520,7518,2015,5,1951
640000,3,1.5,1960,4080,1.5,0,0,3,7,1960,0,98115,47.6768,-122.31,1880,4080,2014,8,1915
273000,2,0.5,1180,7750,1.0,0,0,4,6,590,590,98155,47.769,-122.316,1380,8976,2014,10,1945
203000,3,1.75,1490,8000,1.0,0,0,4,7,1200,290,98092,47.3187,-122.18,1540,8000,2014,8,1978
560000,4,1.75,2120,6250,1.0,0,0,5,7,1060,1060,98136,47.5506,-122.385,1410,6250,2015,3,1917
384000,3,2.25,990,736,2.5,0,0,3,8,880,110,98105,47.6605,-122.319,1030,1201,2014,10,2009
276000,3,2.0,1450,8928,1.0,0,0,3,7,1450,0,98042,47.3637,-122.075,2050,8523,2014,11,1998
235000,2,1.0,670,5600,1.0,0,0,3,6,670,0,98108,47.5498,-122.304,1960,7176,2014,7,1903
1350000,3,2.5,2390,5500,1.0,0,3,3,9,1700,690,98199,47.6389,-122.409,2700,5500,2014,7,1952
1015000,4,2.5,2960,4760,2.0,0,0,3,8,2160,800,98102,47.6367,-122.318,1600,4760,2015,3,1900
400000,3,2.5,2180,7508,1.0,0,0,4,7,1420,760,98133,47.7606,-122.336,1900,7818,2014,6,1962
640000,3,2.5,2390,8315,2.0,0,0,4,9,2390,0,98074,47.6271,-122.028,2370,7816,2014,7,1990
525000,3,2.5,1580,1161,2.0,0,0,3,8,1010,570,98112,47.6206,-122.299,1680,1177,2014,5,2008
309950,2,1.5,1510,9843,1.0,0,0,4,7,1510,0,98188,47.4419,-122.27,1590,9368,2014,9,1961
753000,4,1.75,2160,39430,1.0,0,0,4,8,1660,500,98005,47.6378,-122.185,2430,35329,2014,8,1974
341500,3,1.5,1130,7223,1.0,0,0,4,7,1130,0,98056,47.5089,-122.189,1320,7356,2014,11,1961
650000,4,2.25,2560,9731,2.0,0,0,4,7,2560,0,98034,47.7261,-122.246,1860,9731,2014,6,1973
340000,3,2.0,1140,11620,1.0,0,0,3,7,1140,0,98045,47.4991,-121.783,1140,8400,2014,8,1994
235000,4,1.5,1920,11595,1.0,0,0,4,7,1920,0,98002,47.2858,-122.212,1400,10550,2015,3,1962
399950,4,3.0,2150,64694,1.0,0,0,3,8,1450,700,98023,47.3268,-122.388,2430,59612,2014,12,1969
750000,4,2.0,2640,5000,2.0,0,0,3,7,2040,600,98117,47.678,-122.375,1330,5000,2015,3,1949
383000,4,2.0,1830,21183,1.0,0,0,4,7,1060,770,98059,47.4826,-122.128,1950,6120,2014,11,1966
400000,3,1.75,1560,8456,1.0,0,0,5,7,1560,0,98028,47.7769,-122.25,2230,13109,2014,9,1970
230000,3,1.5,1630,6625,1.0,0,0,5,7,980,650,98023,47.29,-122.368,1440,7145,2014,10,1980
627000,3,3.5,2710,3475,2.0,0,0,3,8,1650,1060,98027,47.5359,-122.072,2440,2867,2014,5,2005
397000,4,2.5,2320,11717,2.0,0,0,3,8,2320,0,98045,47.484,-121.78,2320,9714,2014,6,1997
735000,4,3.0,2840,4120,1.5,0,0,4,8,2060,780,98118,47.5683,-122.283,1840,5871,2014,5,1931
733000,3,1.75,1740,3060,1.0,0,0,5,8,950,790,98115,47.6816,-122.31,1800,3960,2014,8,2014
870300,4,2.5,2350,3150,1.5,0,0,4,8,1690,660,98103,47.6605,-122.335,1750,3150,2014,5,1910
480000,3,2.0,1460,7860,1.0,0,0,5,7,1460,0,98008,47.6233,-122.108,1850,8148,2015,3,1967
290000,3,2.25,1500,7308,1.0,0,0,4,7,1210,290,98055,47.4621,-122.187,1480,7400,2014,8,1968
425000,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,98125,47.7222,-122.32,1580,8691,2014,9,1957
750000,5,3.25,2750,7500,2.0,0,1,3,7,2150,600,98033,47.6636,-122.203,2750,7500,2014,6,1997
445000,2,1.0,840,3840,1.0,0,0,4,7,840,0,98117,47.684,-122.378,1310,3840,2014,7,1926
242000,3,1.75,1580,6099,1.0,0,0,5,7,790,790,98168,47.4807,-122.29,1330,6099,2014,8,1944
353000,4,2.5,2300,4249,2.0,0,0,3,8,2300,0,98038,47.3516,-122.0,2390,4385,2015,1,2006
492000,4,2.5,2550,6382,2.0,0,0,3,7,2550,0,98065,47.5202,-121.87,2430,5900,2014,9,2007
650000,4,2.5,2840,9354,2.0,0,0,3,10,2840,0,98074,47.6274,-122.04,2540,10200,2014,6,1990
940000,4,3.0,2720,11740,1.0,0,0,5,9,2720,0,98040,47.5833,-122.242,2640,11740,2014,9,1957
180000,3,1.0,780,3540,1.0,0,0,2,6,780,0,98118,47.565,-122.291,1260,3540,2014,12,1920
585000,3,2.0,2220,209523,1.0,0,0,3,7,2220,0,98019,47.7586,-121.911,1600,210830,2015,4,1991
335000,2,1.0,1070,6678,1.0,0,0,4,7,1070,0,98133,47.7315,-122.357,1680,7788,2014,12,1951
251000,3,2.0,1300,8400,1.0,0,0,4,7,1300,0,98198,47.368,-122.315,1300,7500,2014,8,1967
375000,3,1.5,1110,5500,1.0,0,0,3,6,1110,0,98033,47.6717,-122.184,1670,6600,2014,7,1997
210000,3,1.5,1400,9600,1.0,0,0,4,7,1400,0,98003,47.2878,-122.297,2210,15000,2014,11,1964
565000,4,2.0,1710,3875,1.5,0,0,4,7,1710,0,98122,47.6086,-122.294,1710,3812,2014,10,1907
360500,3,2.5,3300,11525,1.0,0,0,5,8,1650,1650,98198,47.4113,-122.315,1950,9680,2014,8,1961
521000,3,1.75,1730,18250,1.0,0,0,3,8,1730,0,98011,47.737,-122.201,2180,10027,2014,11,1988
370000,4,2.5,2710,5880,2.0,0,0,3,9,2710,0,98092,47.3314,-122.172,2520,6000,2014,5,1998
505000,2,1.0,1000,4640,1.0,0,2,3,7,1000,0,98116,47.5659,-122.389,1940,5800,2015,4,1915
270000,3,2.25,2140,9990,1.0,0,0,4,8,2140,0,98003,47.3484,-122.298,2060,9990,2015,3,1962
715000,3,4.0,2080,2250,3.0,0,4,3,8,2080,0,98103,47.6598,-122.355,2080,2250,2014,7,1997
175000,2,1.0,1020,5130,1.0,0,0,4,6,1020,0,98002,47.301,-122.226,1200,6497,2014,6,1948
179000,3,1.0,920,5200,1.0,0,0,4,6,920,0,98042,47.3603,-122.085,920,5200,2014,8,1969
674000,3,2.5,1920,3624,2.0,0,0,3,9,1920,0,98052,47.6647,-122.087,1930,3533,2014,7,2003
254000,3,2.0,1480,7480,1.0,0,0,4,7,1480,0,98038,47.3542,-122.055,1680,7146,2014,5,1992
420000,2,2.5,1480,1369,3.0,0,0,3,7,1480,0,98052,47.676,-122.121,1390,1337,2014,5,2009
739000,4,2.5,2780,6737,2.0,0,0,3,9,2780,0,98006,47.5656,-122.122,2750,7950,2014,9,2002
329000,4,2.5,2650,5880,2.0,0,0,3,9,2650,0,98042,47.3509,-122.165,2610,6490,2014,12,2005
700000,3,1.5,2240,7227,2.0,0,1,3,9,1440,800,98008,47.6208,-122.093,3150,16150,2014,10,1977
625000,4,2.5,2570,5520,2.0,0,0,3,9,2570,0,98074,47.6145,-122.027,2470,5669,2014,7,2000
295000,3,2.5,1560,4200,2.0,0,0,3,7,1560,0,98038,47.3838,-122.026,1560,4200,2014,5,2003
1702500,5,4.5,5190,23716,2.0,0,2,3,11,3390,1800,98040,47.5846,-122.223,4460,22748,2014,5,2000
362500,3,2.5,1800,2700,2.0,0,0,3,8,1800,0,98126,47.5458,-122.369,1380,1200,2014,6,2011
580050,3,2.5,2360,4638,2.0,0,3,3,9,2360,0,98115,47.6837,-122.321,1620,4638,2014,5,1996
